gen,avg,max
0,0.43087499999999995,0.69
1,0.4646666666666668,0.69
2,0.49723333333333336,0.6925
3,0.5052083333333335,0.66
4,0.5134916666666667,0.6625
5,0.5336,0.6625
6,0.507725,0.6625
7,0.5185333333333333,0.6375
8,0.5336166666666667,0.68
9,0.5207083333333333,0.6975
10,0.5380166666666667,0.705
11,0.53655,0.6875
12,0.5439416666666667,0.6875
13,0.518825,0.705
14,0.5529416666666667,0.6875
15,0.5459583333333333,0.705
16,0.5714916666666667,0.6875
17,0.5564416666666667,0.705
18,0.5500083333333333,0.705
19,0.5532666666666666,0.6875
20,0.584775,0.6875
21,0.5787416666666667,0.6875
22,0.5928833333333333,0.6875
23,0.5787,0.6875
24,0.5252249999999999,0.6875
25,0.5368666666666667,0.6875
26,0.5732166666666667,0.6875
27,0.5518416666666667,0.6875
28,0.5647,0.6875
29,0.5474749999999999,0.6875
30,0.5801833333333333,0.6875
31,0.5699749999999999,0.6875
32,0.5829583333333332,0.6875
33,0.5772083333333334,0.6875
34,0.5798416666666666,0.6875
35,0.5914416666666666,0.6875
36,0.60095,0.6875
37,0.5916083333333334,0.6875
38,0.5991583333333333,0.6725
39,0.613525,0.6725
40,0.5867083333333333,0.6875
41,0.6071500000000001,0.6875
42,0.5933666666666666,0.6725
43,0.6026583333333334,0.6875
44,0.5968166666666668,0.6725
45,0.6016333333333334,0.6725
46,0.5952666666666667,0.6725
47,0.599325,0.6725
48,0.5928416666666667,0.6725
49,0.5953666666666667,0.6725
50,0.6004916666666668,0.6725
51,0.5975166666666667,0.6725
52,0.5980500000000001,0.6725
53,0.5951166666666666,0.6725
54,0.5949666666666666,0.6725
55,0.5956916666666667,0.6725
56,0.5945583333333334,0.6725
57,0.5969833333333333,0.6725
58,0.5972166666666667,0.6725
59,0.5946833333333333,0.6725
60,0.5988916666666667,0.6725
61,0.60895,0.6725
62,0.5950416666666666,0.6725
63,0.5964333333333334,0.6725
64,0.5922916666666667,0.6725
65,0.5976250000000001,0.6725
66,0.5960500000000001,0.6725
67,0.5961000000000001,0.6725
68,0.6029,0.6725
69,0.5949916666666667,0.6725
70,0.5919333333333333,0.6725
71,0.5984833333333334,0.6725
72,0.5967833333333334,0.6725
73,0.600875,0.6725
74,0.5973166666666667,0.6725
75,0.5981833333333334,0.6725
76,0.5967749999999999,0.6725
77,0.6019083333333333,0.6725
78,0.5914416666666666,0.6725
79,0.5927,0.6725
80,0.596125,0.6725
81,0.5948,0.6725
82,0.5944166666666666,0.6725
83,0.5949500000000001,0.6725
84,0.5918583333333334,0.6725
85,0.5957,0.6725
86,0.5974416666666668,0.6725
87,0.60125,0.6725
88,0.5993916666666668,0.6725
89,0.5982333333333333,0.6725
90,0.6008166666666667,0.6725
91,0.6000666666666667,0.6725
92,0.6006,0.6725
93,0.5999,0.6725
94,0.6015083333333333,0.6725
95,0.6016083333333334,0.6725
96,0.6026416666666666,0.6725
97,0.60005,0.6725
98,0.5965500000000001,0.6725
99,0.5996416666666666,0.6725
