gen,avg,max
0,0.4328333333333333,0.6666666666666666
1,0.4278333333333334,0.65
2,0.4255,0.6333333333333333
3,0.4193333333333333,0.7
4,0.4136666666666667,0.6333333333333333
5,0.43333333333333335,0.7
6,0.4303333333333333,0.7
7,0.4613333333333333,0.7333333333333333
8,0.43233333333333335,0.7333333333333333
9,0.4525000000000001,0.6166666666666667
10,0.46216666666666667,0.7666666666666667
11,0.4623333333333333,0.7833333333333333
12,0.44383333333333325,0.65
13,0.44833333333333336,0.7666666666666667
14,0.4406666666666667,0.5833333333333334
15,0.4496666666666666,0.7333333333333333
16,0.4466666666666667,0.6833333333333333
17,0.42800000000000005,0.6
18,0.44766666666666666,0.65
19,0.41899999999999993,0.6666666666666666
20,0.4393333333333333,0.75
21,0.4375,0.6166666666666667
22,0.4335,0.6833333333333333
23,0.4531666666666666,0.7
24,0.4288333333333334,0.6666666666666666
25,0.4311666666666666,0.6333333333333333
26,0.4726666666666667,0.65
27,0.4355,0.6666666666666666
28,0.4308333333333333,0.6333333333333333
29,0.4398333333333333,0.8166666666666667
30,0.4585,0.6833333333333333
31,0.4666666666666666,0.6833333333333333
32,0.4356666666666667,0.7
33,0.44299999999999995,0.7
34,0.4698333333333333,0.6833333333333333
35,0.4356666666666667,0.6166666666666667
36,0.4693333333333334,0.6833333333333333
37,0.4903333333333333,0.65
38,0.4310000000000001,0.6666666666666666
39,0.4233333333333333,0.7333333333333333
40,0.457,0.6666666666666666
41,0.4395,0.65
42,0.44766666666666666,0.7333333333333333
43,0.43700000000000006,0.6666666666666666
44,0.4581666666666667,0.8
45,0.43550000000000005,0.6666666666666666
46,0.44150000000000006,0.7166666666666667
47,0.4533333333333333,0.6666666666666666
48,0.44733333333333336,0.65
49,0.46483333333333327,0.7
