gen,avg,max
0,0.4498,0.555
1,0.45339999999999997,0.5875
2,0.43914999999999993,0.5275
3,0.463,0.55
4,0.46940000000000004,0.5575
5,0.48565,0.59
6,0.47594999999999993,0.565
7,0.45435,0.605
8,0.47120000000000006,0.5975
9,0.45909999999999995,0.5625
10,0.45260000000000006,0.545
11,0.46520000000000006,0.53
12,0.47705,0.575
13,0.48575,0.565
14,0.47769999999999996,0.5625
15,0.4824,0.57
16,0.47690000000000005,0.5725
17,0.4865499999999999,0.5575
18,0.4976,0.575
19,0.49695,0.57
