gen,avg,max
0,0.44933333333333336,0.7166666666666667
1,0.4156666666666667,0.6833333333333333
2,0.44599999999999995,0.75
3,0.43016666666666664,0.7
4,0.4549999999999999,0.7166666666666667
5,0.4448333333333334,0.7333333333333333
6,0.48666666666666664,0.6333333333333333
7,0.4595,0.65
8,0.43733333333333335,0.6333333333333333
9,0.41883333333333334,0.6333333333333333
10,0.4475,0.7
11,0.4464999999999999,0.7333333333333333
12,0.47483333333333344,0.7166666666666667
13,0.4531666666666666,0.7166666666666667
14,0.4686666666666667,0.7333333333333333
15,0.4698333333333333,0.6166666666666667
16,0.4671666666666666,0.6833333333333333
17,0.44050000000000006,0.7
18,0.43433333333333346,0.6833333333333333
19,0.4458333333333333,0.6333333333333333
20,0.4606666666666667,0.7
21,0.4690000000000001,0.8
22,0.474,0.7
23,0.44333333333333336,0.6333333333333333
24,0.4606666666666667,0.7
25,0.46483333333333327,0.7166666666666667
26,0.43666666666666665,0.9166666666666666
27,0.4875,0.7
28,0.4678333333333333,0.7166666666666667
29,0.4641666666666666,0.7833333333333333
30,0.4640000000000001,0.65
31,0.46299999999999997,0.7
32,0.4711666666666666,0.75
33,0.46516666666666673,0.7166666666666667
34,0.46766666666666656,0.6666666666666666
35,0.4355,0.7
36,0.4696666666666666,0.6333333333333333
37,0.46116666666666667,0.6833333333333333
38,0.4761666666666667,0.7
39,0.4696666666666667,0.65
40,0.4543333333333334,0.6833333333333333
41,0.44133333333333336,0.75
42,0.44183333333333336,0.65
43,0.48133333333333334,0.7
44,0.45533333333333337,0.6666666666666666
45,0.4473333333333334,0.6833333333333333
46,0.47050000000000003,0.7166666666666667
47,0.4526666666666668,0.65
48,0.44566666666666677,0.7
49,0.4538333333333333,0.7333333333333333
